source_x,source_y,target_x,target_y,size
746,0,1174,631,1.4142135623730951
746,0,231,207,3
746,0,228,727,2.6457513110645907
746,0,1504,-841,3
746,0,1093,160,1.7320508075688772
746,0,874,-24,3
746,0,859,192,2.23606797749979
746,0,166,-148,3
746,0,757,450,3
746,0,46,-116,3
746,0,351,-210,3
746,0,-50,86,2
746,0,889,1090,3
746,0,326,-101,3
746,0,1162,-41,1
746,0,996,-202,3
746,0,393,-183,2.8284271247461903
746,0,432,1035,3
746,0,-261,29,3
746,0,498,741,3
746,0,559,-353,3
746,0,986,-347,3
746,0,1172,433,3
746,0,297,546,3
746,0,708,125,3
746,0,551,-776,3
746,0,635,249,2.6457513110645907
746,0,1158,-85,1
746,0,1190,-72,1
746,0,131,283,3
746,0,1191,-80,1
746,0,653,-307,1.4142135623730951
746,0,16,-545,2.23606797749979
746,0,500,-1098,2.8284271247461903
746,0,1042,245,3
746,0,618,519,3
746,0,914,-550,1.7320508075688772
746,0,24,673,3
746,0,773,265,3
746,0,75,-334,3
746,0,303,-172,2.449489742783178
746,0,866,-280,2.449489742783178
746,0,1161,-52,1
746,0,132,399,3
746,0,1173,-41,1
746,0,-169,-33,2.6457513110645907
746,0,358,-287,3
746,0,795,615,3
746,0,1251,80,1.7320508075688772
746,0,593,-93,3
746,0,873,-82,3
746,0,40,-724,3
746,0,1319,290,1.4142135623730951
746,0,413,-251,3
746,0,666,302,3
746,0,1246,162,1.7320508075688772
746,0,1161,-96,1
746,0,1182,637,1.4142135623730951
746,0,817,761,3
746,0,1184,-58,1
746,0,68,226,3
746,0,354,314,2.8284271247461903
746,0,963,520,2.8284271247461903
746,0,-2,535,3
746,0,197,-99,3
746,0,1180,-50,1
746,0,1485,682,2
746,0,945,246,2.23606797749979
746,0,536,-451,2
746,0,794,-21,3
746,0,-638,-269,1.4142135623730951
746,0,-482,342,2.6457513110645907
746,0,-520,-399,3
746,0,291,668,3
746,0,1170,-58,1
746,0,595,-602,3
746,0,1182,313,1.4142135623730951
746,0,-697,692,3
746,0,-80,919,3
746,0,622,-369,3
746,0,972,-107,3
746,0,-429,188,3
746,0,1125,-46,3
746,0,1139,-537,1.7320508075688772
746,0,1168,-73,1
746,0,-625,-270,1.4142135623730951
746,0,1170,-108,1
746,0,744,-463,3
746,0,1179,-74,1
746,0,-418,-937,2.23606797749979
746,0,1163,-62,1
746,0,-479,-499,2
746,0,1193,-95,1
746,0,529,1250,2.449489742783178
746,0,282,-119,3
746,0,1156,-57,1
746,0,250,366,3
746,0,1177,-64,1
746,0,1187,-86,1
746,0,1186,-67,1
746,0,1170,-49,1
746,0,1185,-111,1
746,0,1171,-67,1
518,7,345,232,3
518,7,647,-76,1.4142135623730951
518,7,96,313,3
518,7,-519,-790,3
518,7,497,1992,3
518,7,4,402,3
518,7,94,-507,3
518,7,351,-506,1.7320508075688772
518,7,1948,1177,3
518,7,211,-393,3
518,7,-285,-588,1.7320508075688772
518,7,231,207,3
518,7,485,-200,3
518,7,604,164,3
518,7,567,-479,3
518,7,639,-74,1.4142135623730951
518,7,166,-148,3
518,7,46,-116,3
518,7,-243,-166,1.7320508075688772
518,7,803,972,2.23606797749979
518,7,446,1825,3
518,7,1454,-115,3
518,7,278,254,3
518,7,132,399,3
518,7,414,122,3
518,7,668,1501,3
518,7,460,-315,1.7320508075688772
518,7,1393,-676,3
518,7,472,1442,3
518,7,122,157,3
518,7,683,1089,2
518,7,352,-52,3
518,7,665,-78,1.4142135623730951
518,7,-91,-149,3
518,7,-295,-586,1.7320508075688772
518,7,1072,-156,3
518,7,283,1395,2.23606797749979
518,7,656,-74,1.4142135623730951
518,7,370,-156,3
518,7,282,-119,3
-1253,-169,-1630,-109,1
-1253,-169,316,130,2.23606797749979
-1253,-169,345,232,3
-1253,-169,218,125,3
-1253,-169,250,366,3
-1253,-169,-235,-822,2.6457513110645907
-1253,-169,-1655,-163,1
-1253,-169,-1619,-88,1
-1253,-169,-1602,-92,1
-1253,-169,-1642,-92,1
-1253,-169,-768,-501,2.23606797749979
-1253,-169,-1615,-111,1
-1253,-169,-1659,-147,1
-1253,-169,-972,-178,1.4142135623730951
-1253,-169,-1841,-56,1.4142135623730951
-1253,-169,-465,-224,3
-1253,-169,4,402,3
-1253,-169,-6,-478,2.449489742783178
-1253,-169,-1617,-136,1
-1253,-169,364,171,3
-1253,-169,44,274,3
-1253,-169,2,165,3
-1253,-169,203,325,3
-1253,-169,142,95,3
-1253,-169,-1665,-133,1
-1253,-169,-1181,10,2.23606797749979
-1253,-169,-1633,-189,1
-1253,-169,-798,221,2.6457513110645907
-1253,-169,396,395,3
-1253,-169,-1660,-182,1
-1253,-169,-1639,-151,1
-1253,-169,-1692,-145,1
-1253,-169,-1689,-170,1
-1253,-169,-1687,-128,1
-1253,-169,-682,55,3
-1253,-169,-729,-308,2
-1253,-169,-930,-212,3
-1253,-169,-1669,-147,1
-1253,-169,-670,-183,1.4142135623730951
-1253,-169,-806,181,2.449489742783178
-1253,-169,-1679,-174,1
-1253,-169,231,207,3
-1253,-169,-1591,-165,1
-1253,-169,-1339,-940,1.7320508075688772
-1253,-169,-1609,-136,1
-1253,-169,-1623,-80,1
-1253,-169,-1332,-944,1.7320508075688772
-1253,-169,-854,693,1.7320508075688772
-1253,-169,-1681,-145,1
-1253,-169,-1616,-156,1
-1253,-169,-1095,-121,3
-1253,-169,-423,67,2.6457513110645907
-1253,-169,157,497,3
-1253,-169,730,-400,2
-1253,-169,-1669,-711,1.7320508075688772
-1253,-169,166,-148,3
-1253,-169,-68,-118,3
-1253,-169,-284,479,3
-1253,-169,-857,294,1.7320508075688772
-1253,-169,46,-116,3
-1253,-169,-1604,-822,1.4142135623730951
-1253,-169,-243,-166,1.7320508075688772
-1253,-169,-1693,-154,1
-1253,-169,-1625,-118,1
-1253,-169,-1652,-195,1
-1253,-169,-832,-444,1.4142135623730951
-1253,-169,-426,-678,1.7320508075688772
-1253,-169,-1643,-161,1
-1253,-169,-1677,-110,1
-1253,-169,-149,-181,3
-1253,-169,-1614,-190,1
-1253,-169,-1660,-139,1
-1253,-169,-1650,-169,1
-1253,-169,-227,-893,1.4142135623730951
-1253,-169,-1641,-142,1
-1253,-169,-1617,-181,1
-1253,-169,-1607,-146,1
-1253,-169,-1617,-823,1.4142135623730951
-1253,-169,103,-672,1.4142135623730951
-1253,-169,-1645,-111,1
-1253,-169,-1655,-118,1
-1253,-169,-1662,-194,1
-1253,-169,131,283,3
-1253,-169,-1612,-813,1.4142135623730951
-1253,-169,-1670,-175,1
-1253,-169,-1653,-134,1
-1253,-169,1454,-115,3
-1253,-169,-808,-1331,1.7320508075688772
-1253,-169,-1669,-190,1
-1253,-169,-1628,-176,1
-1253,-169,-851,-352,1.4142135623730951
-1253,-169,-19,13,3
-1253,-169,132,399,3
-1253,-169,-666,347,3
-1253,-169,-615,645,3
-1253,-169,-408,-823,2
-1253,-169,-1674,-153,1
-1253,-169,-832,292,2.6457513110645907
-1253,-169,-512,682,2
-1253,-169,-1602,-126,1
-1253,-169,-1688,-137,1
-1253,-169,-1666,-106,1
-1253,-169,-1664,-97,1
-1253,-169,-1639,-197,1
-1253,-169,-1662,-203,1
-1253,-169,-1604,-184,1
-1253,-169,-1665,-166,1
-1253,-169,-1682,-120,1
-1253,-169,335,706,3
-1253,-169,967,720,3
-1253,-169,-898,-1063,1.7320508075688772
-1253,-169,-1642,-187,1
-1253,-169,-1335,-85,1.7320508075688772
-1253,-169,271,541,3
-1253,-169,-1678,-131,1
-1253,-169,414,122,3
-1253,-169,-1629,-150,1
-1253,-169,68,226,3
-1253,-169,12,-627,2
-1253,-169,-1216,-769,1.4142135623730951
-1253,-169,668,1501,3
-1253,-169,-401,499,1.7320508075688772
-1253,-169,-711,48,2.6457513110645907
-1253,-169,-897,-208,1.7320508075688772
-1253,-169,-1203,964,2.449489742783178
-1253,-169,-574,276,1.7320508075688772
-1253,-169,-19,504,3
-1253,-169,-1624,-189,1
-1253,-169,-486,-1369,2.23606797749979
-1253,-169,-1031,-121,1.4142135623730951
-1253,-169,-586,9,3
-1253,-169,289,717,3
-1253,-169,-1645,-136,1
-1253,-169,-528,-562,2.449489742783178
-1253,-169,-1655,-102,1
-1253,-169,-311,-1796,1.7320508075688772
-1253,-169,-612,-334,2.8284271247461903
-1253,-169,-1681,-166,1
-1253,-169,-1609,-175,1
-1253,-169,-1018,-731,2
-1253,-169,-1618,-121,1
-1253,-169,-1673,-139,1
-1253,-169,-1647,-152,1
-1253,-169,-1635,-102,1
-1253,-169,-1658,-173,1
-1253,-169,-1596,-118,1
-1253,-169,12,-3,1.4142135623730951
-1253,-169,-1624,-815,1.4142135623730951
-1253,-169,-1590,-109,1
-1253,-169,-1450,-355,1.7320508075688772
-1253,-169,-1632,-128,1
-1253,-169,-830,-1105,1.4142135623730951
-1253,-169,-160,-78,3
-1253,-169,-1655,-92,1
-1253,-169,-1637,-80,1
-1253,-169,-1458,-109,1.4142135623730951
-1253,-169,-1649,-203,1
-1253,-169,149,-255,3
-1253,-169,-1682,-185,1
-1253,-169,-1621,-98,1
-1253,-169,-1645,-125,1
-1253,-169,-1597,-158,1
-1253,-169,-1633,-86,1
-1253,-169,-1652,-186,1
-1253,-169,-1636,-181,1
-1253,-169,-1086,-553,1.7320508075688772
-1253,-169,-1587,-140,1
-1253,-169,-1673,-183,1
-1253,-169,-1682,-195,1
-1253,-169,-1205,9,1.4142135623730951
-1253,-169,-1647,-119,1
-1253,-169,-303,-488,1.7320508075688772
-1253,-169,-1634,-121,1
-1253,-169,-1607,-155,1
-1253,-169,-1614,-165,1
-1253,-169,-1647,-85,1
-1253,-169,-1633,-142,1
-1253,-169,-1608,-102,1
-1253,-169,-1671,-126,1
-1253,-169,-859,285,1.7320508075688772
-1253,-169,-1628,-198,1
-1253,-169,-1670,-114,1
-1253,-169,-1197,20,1.4142135623730951
-1253,-169,-1599,-105,1
-1253,-169,-1216,14,1.4142135623730951
-1253,-169,-1605,-112,1
-1253,-169,-1609,-84,1
-1253,-169,-1689,-185,1
-1253,-169,-1636,-114,1
-1253,-169,-1623,-128,1
-1253,-169,-1650,-143,1
-1253,-169,-1630,-96,1
-1253,-169,-1622,-144,1
-1253,-169,-1616,-148,1
-1253,-169,-1621,-106,1
-1253,-169,-1190,14,1.4142135623730951
-1253,-169,-1634,-169,1
-1253,-169,-1663,-156,1
-1253,-169,-1653,-156,1
-1253,-169,-840,-597,1.4142135623730951
-1253,-169,-1586,-152,1
-1253,-169,-418,-937,2.23606797749979
-1253,-169,-601,-526,2.449489742783178
-1253,-169,-1583,-132,1
-1253,-169,-984,623,1.7320508075688772
-1253,-169,443,-286,3
-1253,-169,-1612,-129,1
-1253,-169,-1212,2,1.4142135623730951
-1253,-169,-1589,-125,1
-1253,-169,-1609,-832,1.4142135623730951
-1253,-169,-1610,-120,1
-1253,-169,-1664,-119,1
-1253,-169,-1684,-157,1
-1253,-169,-1629,-826,1.4142135623730951
-1253,-169,-1673,-162,1
-1253,-169,-1612,-94,1
-1253,-169,-405,-566,1.7320508075688772
-1253,-169,-1200,1,1.4142135623730951
-1253,-169,-1208,20,1.4142135623730951
-1253,-169,11,48,2.449489742783178
-1253,-169,-479,-499,2
-1253,-169,-1600,-140,1
-1253,-169,-1656,-110,1
-1253,-169,355,-1224,1.7320508075688772
-1253,-169,-749,-684,1.4142135623730951
-1253,-169,-1621,-834,1.4142135623730951
-1253,-169,-381,72,3
-1253,-169,-424,-866,2.23606797749979
-1253,-169,-1596,-148,1
-1253,-169,-543,-313,2
-1253,-169,-941,110,1.4142135623730951
-1253,-169,-218,-893,1.4142135623730951
-1253,-169,-969,-457,2.449489742783178
-1253,-169,-1644,-102,1
-1253,-169,-934,103,1.4142135623730951
-1253,-169,-1191,1,1.4142135623730951
-1253,-169,-1641,-172,1
-1253,-169,-1656,-127,1
-1253,-169,-1598,-174,1
-1253,-169,-1635,-160,1
-1253,-169,-1696,-164,1
-1253,-169,-1649,-178,1
-1253,-169,-1639,-131,1
-1253,-169,-944,98,1.4142135623730951
-1253,-169,-637,-553,2.23606797749979
-1253,-169,77,85,2.23606797749979
-1253,-169,-670,-328,1.7320508075688772
-1253,-169,-1585,-117,1
-1253,-169,-1619,-173,1
-1253,-169,-1693,-176,1
-1253,-169,-1673,-200,1
-1253,-169,-67,-311,3
-1253,-169,-1624,-166,1
-1253,-169,-1605,-164,1
-1253,-169,-661,-84,2.23606797749979
-1253,-169,254,517,3
-1253,-169,-1626,-136,1
-1253,-169,-241,273,3
-1253,-169,-1594,-98,1
-1253,-169,-1625,-157,1
-1253,-169,-1596,-132,1
-324,916,-573,1289,1
-324,916,-255,544,1.4142135623730951
-324,916,-584,1291,1
-324,916,345,232,3
-324,916,-392,1281,1.4142135623730951
-324,916,-629,293,3
-324,916,586,-59,3
-324,916,44,274,3
-324,916,-563,1290,1
-324,916,-790,5,2.23606797749979
-324,916,231,207,3
-324,916,-59,657,2
-324,916,-567,1255,1
-324,916,906,-67,2.6457513110645907
-324,916,128,684,3
-324,916,-780,907,1.4142135623730951
-324,916,-557,1270,1
-324,916,-249,350,3
-324,916,559,-353,3
-324,916,157,1191,3
-324,916,577,490,3
-324,916,131,283,3
-324,916,-600,1292,1
-324,916,-603,1265,1
-324,916,-565,1270,1
-324,916,-545,1268,1
-324,916,-541,1283,1
-324,916,278,254,3
-324,916,132,399,3
-324,916,205,586,3
-324,916,-323,387,2.8284271247461903
-324,916,-666,347,3
-324,916,126,40,3
-324,916,-364,-150,3
-324,916,582,552,2
-324,916,279,900,3
-324,916,271,541,3
-324,916,-590,1297,1
-324,916,-580,1255,1
-324,916,-548,1291,1
-324,916,-581,1275,1
-324,916,158,-1280,2
-324,916,-600,1279,1
-324,916,-570,1262,1
-324,916,-579,1264,1
-324,916,-1033,779,1.4142135623730951
-324,916,-569,1282,1
-324,916,-711,142,2.6457513110645907
-324,916,-377,792,2.23606797749979
-324,916,859,972,3
-324,916,-615,1263,1
-324,916,794,-21,3
-324,916,634,1296,2.23606797749979
-324,916,132,1052,2.6457513110645907
-324,916,122,157,3
-324,916,-562,1278,1
-324,916,-408,20,2.6457513110645907
-324,916,180,410,2.449489742783178
-324,916,-495,405,2.8284271247461903
-324,916,-292,945,1.7320508075688772
-324,916,-564,1299,1
-324,916,-610,1256,1
-324,916,895,490,2.8284271247461903
-324,916,-575,1272,1
-324,916,-557,1260,1
-324,916,-581,1300,1
-324,916,-548,1276,1
-324,916,-580,1283,1
-324,916,-598,1286,1
-324,916,160,1382,1.4142135623730951
-324,916,-555,1284,1
-324,916,426,454,3
-324,916,-1149,567,2
-324,916,-537,1226,1.4142135623730951
-324,916,-378,340,2.23606797749979
-324,916,-573,1298,1
-324,916,-608,1280,1
-324,916,-555,1296,1
-324,916,321,172,3
-324,916,-610,1271,1
287,-739,345,232,3
287,-739,218,125,3
287,-739,423,-1339,1.7320508075688772
287,-739,-235,-822,2.6457513110645907
287,-739,-348,-1174,1.7320508075688772
287,-739,370,-1006,1
287,-739,67,-1174,1.4142135623730951
287,-739,625,-703,1.7320508075688772
287,-739,1087,447,3
287,-739,5,-240,3
287,-739,-312,-17,2.449489742783178
287,-739,572,-795,2
287,-739,79,-1216,1.4142135623730951
287,-739,861,-1226,1.4142135623730951
287,-739,94,-872,2.6457513110645907
287,-739,-276,-520,2.6457513110645907
287,-739,-519,-790,3
287,-739,481,347,3
287,-739,10,-1260,2.449489742783178
287,-739,-577,-1324,1.7320508075688772
287,-739,469,-217,3
287,-739,-165,-1185,3
287,-739,78,-1174,1.4142135623730951
287,-739,-674,-1364,2
287,-739,59,-1224,1.4142135623730951
287,-739,646,-1056,2.449489742783178
287,-739,234,-1233,2.449489742783178
287,-739,363,-996,1
287,-739,353,-987,1
287,-739,373,-1014,1
287,-739,-658,-1365,2
287,-739,391,-990,1
287,-739,-565,-1311,1.7320508075688772
287,-739,-175,-1329,2.449489742783178
287,-739,426,-1422,2
287,-739,48,-1189,1.4142135623730951
287,-739,391,-982,1
287,-739,-368,-896,2.8284271247461903
287,-739,89,-1169,1.4142135623730951
287,-739,-661,-1644,3
287,-739,94,-507,3
287,-739,198,-1604,2
287,-739,-202,-467,2.449489742783178
287,-739,605,77,2.8284271247461903
287,-739,164,-1055,2.23606797749979
287,-739,72,-1165,1.4142135623730951
287,-739,859,-1216,1.4142135623730951
287,-739,385,-686,3
287,-739,558,-436,2.8284271247461903
287,-739,88,-1219,1.4142135623730951
287,-739,758,-1154,1.7320508075688772
287,-739,-267,-227,3
287,-739,142,95,3
287,-739,-490,4,1.4142135623730951
287,-739,-324,-762,2.23606797749979
287,-739,411,46,2.8284271247461903
287,-739,-11,-995,2.6457513110645907
287,-739,419,-1311,1.7320508075688772
287,-739,420,-1187,2.23606797749979
287,-739,121,-58,2
287,-739,614,1104,3
287,-739,116,895,3
287,-739,432,277,3
287,-739,225,36,3
287,-739,-672,237,3
287,-739,476,-907,1.7320508075688772
287,-739,-652,-400,3
287,-739,53,-1210,1.4142135623730951
287,-739,-471,-989,2.8284271247461903
287,-739,76,-1183,1.4142135623730951
287,-739,-48,-823,2.23606797749979
287,-739,310,837,3
287,-739,-390,658,3
287,-739,434,823,3
287,-739,-427,455,2
287,-739,250,-453,2
287,-739,48,-1166,1.4142135623730951
287,-739,1029,589,2.23606797749979
287,-739,231,207,3
287,-739,46,-1204,1.4142135623730951
287,-739,-353,-240,2.23606797749979
287,-739,837,-1332,1.7320508075688772
287,-739,-273,-841,2
287,-739,147,-887,3
287,-739,1504,-841,3
287,-739,536,-265,2.23606797749979
287,-739,347,-249,2.449489742783178
287,-739,80,-1207,1.4142135623730951
287,-739,619,-794,1.7320508075688772
287,-739,859,-1237,1.4142135623730951
287,-739,74,-1246,1.4142135623730951
287,-739,-1253,228,3
287,-739,-404,708,2.8284271247461903
287,-739,-23,102,2.8284271247461903
287,-739,58,-1153,1.4142135623730951
287,-739,-413,776,3
287,-739,157,497,3
287,-739,638,365,2.6457513110645907
287,-739,-335,703,3
287,-739,18,-419,3
287,-739,166,-148,3
287,-739,121,-674,2
287,-739,356,-983,1
287,-739,78,-1232,1.4142135623730951
287,-739,51,-1224,1.4142135623730951
287,-739,58,-1234,1.4142135623730951
287,-739,333,-861,1.7320508075688772
287,-739,56,-1199,1.4142135623730951
287,-739,816,-764,2.23606797749979
287,-739,69,-1235,1.4142135623730951
287,-739,-15,-365,1.7320508075688772
287,-739,358,-1024,1
287,-739,385,-1212,2
287,-739,371,-997,1
287,-739,426,-1322,1.7320508075688772
287,-739,326,-101,3
287,-739,243,-838,1.4142135623730951
287,-739,661,-293,1.4142135623730951
287,-739,381,-997,1
287,-739,405,-754,3
287,-739,664,796,3
287,-739,446,-1201,1.4142135623730951
287,-739,-829,-1243,1.4142135623730951
287,-739,86,-1202,1.4142135623730951
287,-739,769,208,3
287,-739,1034,-1344,3
287,-739,668,-127,3
287,-739,389,-999,1
287,-739,393,-183,2.8284271247461903
287,-739,380,-1007,1
287,-739,366,45,2.6457513110645907
287,-739,848,-1226,1.4142135623730951
287,-739,157,1191,3
287,-739,493,75,2
287,-739,447,-370,1.7320508075688772
287,-739,708,125,3
287,-739,410,-1313,1.7320508075688772
287,-739,549,-198,3
287,-739,-151,-208,2.23606797749979
287,-739,72,-1203,1.4142135623730951
287,-739,551,-776,3
287,-739,606,-790,1.7320508075688772
287,-739,-3,16,3
287,-739,102,-1209,1.4142135623730951
287,-739,764,-355,2.449489742783178
287,-739,16,-545,2.23606797749979
287,-739,-351,-1217,1.7320508075688772
287,-739,59,-1205,1.4142135623730951
287,-739,82,-1189,1.4142135623730951
287,-739,41,-1182,1.4142135623730951
287,-739,442,-1337,1.7320508075688772
287,-739,396,229,2.23606797749979
287,-739,850,-1247,1.4142135623730951
287,-739,435,-1346,1.7320508075688772
287,-739,331,360,2.449489742783178
287,-739,773,265,3
287,-739,425,-1331,1.7320508075688772
287,-739,75,-334,3
287,-739,279,-1117,2.23606797749979
287,-739,-110,-315,3
287,-739,303,-172,2.449489742783178
287,-739,481,-740,2.23606797749979
287,-739,370,-974,1
287,-739,221,-844,2.449489742783178
287,-739,132,399,3
287,-739,365,-1032,1
287,-739,702,-464,2.449489742783178
287,-739,451,-237,3
287,-739,-364,-150,3
287,-739,161,450,2.8284271247461903
287,-739,78,-1356,2.23606797749979
287,-739,43,-1195,1.4142135623730951
287,-739,1000,-607,3
287,-739,889,836,3
287,-739,-154,434,3
287,-739,562,712,3
287,-739,40,-724,3
287,-739,256,-838,2.6457513110645907
287,-739,814,155,3
287,-739,86,-1248,1.4142135623730951
287,-739,102,-1177,1.4142135623730951
287,-739,96,-1201,1.4142135623730951
287,-739,84,-1241,1.4142135623730951
287,-739,65,-1184,1.4142135623730951
287,-739,634,-700,1.7320508075688772
287,-739,597,58,2.23606797749979
287,-739,47,-1151,1.4142135623730951
287,-739,356,-1205,2.23606797749979
287,-739,44,-1159,1.4142135623730951
287,-739,346,-856,1.7320508075688772
287,-739,413,-251,3
287,-739,666,302,3
287,-739,-3,333,3
287,-739,97,-1214,1.4142135623730951
287,-739,102,-1224,1.4142135623730951
287,-739,604,-1184,1.4142135623730951
287,-739,-74,186,2.449489742783178
287,-739,199,-745,1.7320508075688772
287,-739,414,122,3
287,-739,864,1361,3
287,-739,-343,-1231,1.7320508075688772
287,-739,42,-1173,1.4142135623730951
287,-739,-204,259,3
287,-739,703,-563,3
287,-739,54,-1143,1.4142135623730951
287,-739,146,-1298,2.23606797749979
287,-739,552,-226,2.449489742783178
287,-739,-126,-1447,2.449489742783178
287,-739,317,-1113,1.4142135623730951
287,-739,343,-985,1
287,-739,61,-1163,1.4142135623730951
287,-739,106,-1201,1.4142135623730951
287,-739,372,-1036,1
287,-739,243,45,3
287,-739,809,-835,1.4142135623730951
287,-739,719,742,2.8284271247461903
287,-739,346,-470,1.7320508075688772
287,-739,379,-990,1
287,-739,110,-1217,1.4142135623730951
287,-739,637,-655,2.6457513110645907
287,-739,1128,701,3
287,-739,-1455,-1300,3
287,-739,649,-295,1.4142135623730951
287,-739,97,-1185,1.4142135623730951
287,-739,353,-1020,1
287,-739,602,858,3
287,-739,351,582,3
287,-739,362,432,3
287,-739,-80,100,3
287,-739,-91,-245,3
287,-739,-18,-563,2.23606797749979
287,-739,197,-99,3
287,-739,-354,-1206,1.7320508075688772
287,-739,-463,499,3
287,-739,53,-1181,1.4142135623730951
287,-739,848,-1214,1.4142135623730951
287,-739,459,-750,2
287,-739,1393,-676,3
287,-739,391,-1533,1.7320508075688772
