Id,Label,modularity_class,indegree,outdegree,degree,X,Y,Size,Color
45891631,amgserrano,46,14,0,14,0.466066,0.565864,0.004871,"#ffb800"
46141332,TECcampusMTY,36,5,2,7,0.250557,0.459419,0.001461,"#6c241e"
46244467,elJabberwocky,0,49,36,85,0.35361,0.442989,0.039454,"#3e93ff"
46247496,pacastillo,15,2,4,6,0.556236,0.512456,0.000974,"#006032"
46260308,cunyGClibrary,12,5,0,5,0.340733,0.379982,0.000487,"#ff77ff"
46667480,raffazizzi,46,55,9,64,0.349511,0.486976,0.029226,"#3bec00"
46680156,asungomezperez,48,4,1,5,0.472671,0.660728,0.000487,"#008ebb"
46684832,ylarri,17,1,5,6,0.365917,0.623073,0.000974,"#3bec00"
46700541,ciespal,36,11,0,11,0.45026,0.763875,0.00341,"#008ebb"
46735154,INAImexico,26,9,1,10,0.281784,0.378993,0.002923,"#3e93ff"
46968095,camikant,48,0,4,4,0.581309,0.550634,0,"#008ebb"
47062815,IrinaNanu,12,9,1,10,0.320862,0.412848,0.002923,"#ff77ff"
47334263,JohannesvV,12,0,7,7,0.36469,0.446335,0.001461,"#ff77ff"
47558070,Uli_T,0,0,7,7,0.391574,0.476552,0.001461,"#3e93ff"
47777004,Alexa828,0,2,22,24,0.370866,0.47292,0.009742,"#3e93ff"
47893228,docassar,39,2,10,12,0.353586,0.386576,0.003897,"#00e8b2"
47897751,schallierw,46,7,25,32,0.330965,0.470771,0.013639,"#3bec00"
48015638,juanmanfredi,37,1,7,8,0.474672,0.573468,0.001948,"#fcae7e"
48132342,teoretico,17,0,7,7,0.361632,0.478073,0.001461,"#3e93ff"
48144146,laopinioncucuta,19,4,0,4,0.522337,0.380242,0,"#00ed5d"
48149362,leoperiodista,50,12,0,12,0.630127,0.417129,0.003897,"#008bdd"
48301445,cutuchiqueno,46,0,4,4,0.353765,0.461475,0,"#ffb800"
48356019,mambre61,49,0,10,10,0.432958,0.424984,0.002923,"#ffa64e"
48357126,uprrp,13,5,5,10,0.090436,0.488659,0.002923,"#3a8724"
48360568,dianaharsanyi8,19,0,12,12,0.406717,0.433065,0.003897,"#3e93ff"
48388985,araceletorres,12,8,0,8,0.388176,0.386993,0.001948,"#00e8b2"
48418636,cliocaribe,46,3,1,4,0.379925,0.591021,0,"#ffb800"
48505632,Merca20,46,7,0,7,0.33353,0.626735,0.001461,"#3bec00"
48509947,INMAFIGUEROA,46,3,7,10,0.405466,0.568742,0.002923,"#ffb800"
48818510,PabGonzalo,1,0,4,4,0.32567,0.570766,0,"#825403"
48870122,CarlosRuz_F,10,20,15,35,0.373632,0.449083,0.0151,"#3bec00"
49386593,oeide,0,1,4,5,0.397495,0.463398,0.000487,"#3e93ff"
49429570,giodiros,37,6,0,6,0.471817,0.56644,0.000974,"#fcae7e"
49507898,cwellmon,46,2,2,4,0.459964,0.516453,0,"#ffb800"
49508220,nzerik,46,0,8,8,0.371674,0.47835,0.001948,"#ffb800"
49524592,rafaelmendezro,12,1,3,4,0.337115,0.158336,0,"#00ed5d"
49541564,morenamariah,39,7,2,9,0.391508,0.13322,0.002435,"#00e8b2"
49631501,aloestcuz,36,0,4,4,0.356622,0.321299,0,"#ff77ff"
49724372,NiwanSk,0,0,12,12,0.407585,0.492631,0.003897,"#3e93ff"
49758266,CulturaUNAM,0,5,0,5,0.449077,0.470818,0.000487,"#3e93ff"
49949460,olivianeta,39,6,0,6,0.388254,0.357494,0.000974,"#00e8b2"
50022680,susanirenebrown,46,1,4,5,0.367522,0.524248,0.000487,"#ffb800"
50080991,FiloBlogia,46,0,5,5,0.395086,0.558511,0.000487,"#ffb800"
50098848,Alacranita,12,0,10,10,0.270682,0.409826,0.002923,"#ff77ff"
50131859,Kitsune_Amare_,0,1,4,5,0.355184,0.461136,0.000487,"#3e93ff"
50347559,antropomemoria,46,3,6,9,0.336282,0.650848,0.002435,"#3bec00"
50513654,LuiGiRod,1,6,2,8,0.389513,0.437329,0.001948,"#825403"
50518937,eldardo,17,6,1,7,0.335846,0.605451,0.001461,"#3bec00"
50626996,UNAM_MX,26,120,1,121,0.295791,0.394837,0.05699,"#3e93ff"
51025341,joserovira,28,17,52,69,0.426005,0.57384,0.031661,"#006032"
51081327,EndairaForever,39,2,5,7,0.411112,0.293582,0.001461,"#00e8b2"
51580676,FlavioRocha1,39,2,13,15,0.400023,0.369688,0.005358,"#00e8b2"
51741655,FiestaLibro,19,9,2,11,0.33222,0.409871,0.00341,"#00ed5d"
51862212,noblecavalcante,39,10,6,16,0.393385,0.245581,0.005845,"#00e8b2"
51912077,AlfaVinyl,0,3,8,11,0.346423,0.39846,0.00341,"#3e93ff"
52210899,outecran,15,1,6,7,0.433037,0.485382,0.001461,"#ff0d69"
52392344,BernardoPajares,50,9,4,13,0.646881,0.44621,0.004384,"#008bdd"
52524273,Statick_ds,9,0,4,4,0.3059,0.108318,0,"#ff7a78"
52613498,pfaltay,39,6,3,9,0.381967,0.255097,0.002435,"#00e8b2"
52634100,tais_so,39,11,8,19,0.427702,0.232244,0.007306,"#00e8b2"
52851172,mexiqueancien,10,1,6,7,0.347474,0.320086,0.001461,"#00ed5d"
53049381,codigocero,54,4,0,4,0.390017,0.543056,0,"#c6cc85"
53349508,Ramon_Mendez,28,33,0,33,0.705681,0.63424,0.014126,"#00ed5d"
53403847,BNChile,32,2,3,5,0.11621,0.232434,0.000487,"#00ed5d"
53407007,solorzaja,48,4,7,11,0.445744,0.599766,0.00341,"#008ebb"
53480950,luisalvaz,0,8,6,14,0.463002,0.466147,0.004871,"#3e93ff"
53518873,nigropatricia,15,0,5,5,0.428581,0.455523,0.000487,"#006032"
53683972,RedBibliotecas,19,7,3,10,0.426211,0.409823,0.002923,"#00ed5d"
53691381,nealstimler,0,0,5,5,0.34807,0.490575,0.000487,"#ffb800"
53715488,maprats,14,1,11,12,0.585241,0.284277,0.003897,"#b6cb00"
53840651,elekilla,15,0,5,5,0.462752,0.491096,0.000487,"#006032"
54044382,manuelvarzen,0,0,6,6,0.372037,0.568782,0.000974,"#3e93ff"
54237742,neponita,1,45,0,45,0.337056,0.522187,0.019971,"#825403"
54338577,alasuroboro,0,1,12,13,0.386125,0.367574,0.004384,"#3e93ff"
54404368,UF_SpanPort,42,8,6,14,0.335307,0.252405,0.004871,"#005076"
54461352,Sandradefelipe,19,3,6,9,0.455242,0.426321,0.002435,"#00ed5d"
54658924,paoladel,17,2,2,4,0.509258,0.428067,0,"#008ebb"
54754708,davidvernonbr,1,0,4,4,0.486319,0.599017,0,"#008ebb"
54961149,elpais_cultura,22,6,0,6,0.41972,0.646605,0.000974,"#ffb800"
55539822,lab4O4,39,5,1,6,0.399163,0.346618,0.000974,"#00e8b2"
55987540,ksmksm,0,0,12,12,0.390377,0.452427,0.003897,"#3e93ff"
56321648,La_Cerca,37,0,4,4,0.493186,0.689417,0,"#fcae7e"
56447221,ptqk,48,10,0,10,0.513341,0.554575,0.002923,"#008ebb"
56529080,cbsalej,19,3,1,4,0.488069,0.458637,0,"#3e93ff"
56601879,juanpabangarita,19,5,26,31,0.421351,0.436765,0.013151,"#ff77ff"
56608207,MaximoAfonso,0,1,12,13,0.355992,0.438269,0.004384,"#3e93ff"
56635115,carlosgvidal,36,10,2,12,0.219363,0.330298,0.003897,"#00e8b2"
56688114,MarcosCasero,46,8,0,8,0.531014,0.631616,0.001948,"#ffb800"
56744104,Conicet,46,6,0,6,0.364322,0.580718,0.000974,"#3bec00"
56812711,miriamkp,12,52,4,56,0.368956,0.432324,0.025329,"#ff77ff"
56862964,Hecastanedaf,17,0,4,4,0.420313,0.493811,0,"#3bec00"
56957909,cristobalsuarez,15,230,69,299,0.489662,0.5091,0.143692,"#006032"
57136395,TalitaBaena,39,1,3,4,0.378329,0.261583,0,"#00e8b2"
57157570,Miriposita,0,0,5,5,0.388372,0.452695,0.000487,"#3e93ff"
57205025,lisefer,19,0,4,4,0.469749,0.418359,0,"#00ed5d"
57235167,enurteagaa,12,2,15,17,0.367176,0.483293,0.006332,"#ff77ff"
57351555,joannaprieto,46,1,6,7,0.427499,0.540998,0.001461,"#ff77ff"
57623076,uc3m,21,55,1,56,0.501309,0.567559,0.025329,"#ffa64e"
57659119,joseiaguiar,12,0,12,12,0.398985,0.549948,0.003897,"#3e93ff"
57976060,guicas,39,5,1,6,0.449648,0.456044,0.000974,"#00e8b2"
57985101,CienciaRTVE,27,27,4,31,0.911074,0.200703,0.013151,"#00ed5d"
57986415,rtveplay,27,27,0,27,0.907479,0.19559,0.011203,"#00ed5d"
58073253,espejolento,0,299,193,492,0.348269,0.436475,0.237701,"#3e93ff"
58291700,migueljogja,0,7,19,26,0.380518,0.50263,0.010716,"#3e93ff"
58333207,aizeta,46,4,10,14,0.354058,0.522667,0.004871,"#ffb800"
58398846,sanitare,0,0,4,4,0.30817,0.419238,0,"#ffb800"
58434869,ujaen,22,10,2,12,0.443542,0.628659,0.003897,"#8ecfec"
58492780,joshmacfadyen,12,20,1,21,0.401539,0.422019,0.008281,"#ff77ff"
58555535,fggutierrez,46,26,28,54,0.37009,0.549262,0.024355,"#3bec00"
58598072,ConectaTECmx,36,2,2,4,0.235453,0.484428,0,"#6c241e"
58660358,Cabildo_Digital,19,0,6,6,0.582058,0.409947,0.000974,"#00ed5d"
58803111,pavlvstc,9,1,5,6,0.342941,0.238409,0.000974,"#ff7a78"
58868203,price_bulnes,0,0,5,5,0.411713,0.481388,0.000487,"#3e93ff"
58899916,derechosdigital,1,34,1,35,0.364045,0.384446,0.0151,"#825403"
58949171,natarestrepo,19,1,6,7,0.447377,0.415968,0.001461,"#00ed5d"
