Source,Target,Type,Id,Label,Weight
869128565110996992,869128565110996992,Directed,52762,,1
705772915615211520,249748466,Directed,52779,,1
705772915615211520,1182676934842564609,Directed,52781,,1
1206880986199404544,455605329,Directed,52789,,1
953265927851855872,1462609603,Directed,52797,,1
953265927851855872,4048787009,Directed,52798,,1
953265927851855872,826102642002817025,Directed,52799,,1
953265927851855872,1219950181808070656,Directed,52800,,1
926505813522501632,44151017,Directed,52801,,2
926505813522501632,66739013,Directed,52802,,1
926505813522501632,90674648,Directed,52803,,1
926505813522501632,831165079164960768,Directed,52804,,4
736179924684406785,18059285,Directed,52812,,1
736179924684406785,58333207,Directed,52813,,1
736179924684406785,60439734,Directed,52814,,2
736179924684406785,174301293,Directed,52815,,1
736179924684406785,399710646,Directed,52816,,1
736179924684406785,553129577,Directed,52817,,1
736179924684406785,584080217,Directed,52818,,1
736179924684406785,1434359630,Directed,52819,,1
736179924684406785,2422171706,Directed,52820,,2
965911621678911488,33832669,Directed,52821,,1
965911621678911488,35716729,Directed,52822,,1
965911621678911488,56957909,Directed,52823,,1
965911621678911488,108440425,Directed,52824,,1
965911621678911488,148398438,Directed,52825,,1
965911621678911488,246412003,Directed,52826,,1
965911621678911488,494325431,Directed,52827,,1
965911621678911488,789503900,Directed,52828,,1
965911621678911488,1298715679,Directed,52829,,1
965911621678911488,1488375698,Directed,52830,,1
965911621678911488,3389486200,Directed,52831,,1
965911621678911488,855336729850421248,Directed,52832,,1
1257309949983461382,73139343,Directed,52858,,2
1257309949983461382,88483635,Directed,52859,,1
1220742727224250368,331064775,Directed,52878,,1
1220742727224250368,414496177,Directed,52879,,1
1220742727224250368,751092352320667649,Directed,52880,,1
1220742727224250368,1047567355067416581,Directed,52881,,1
1304108141752315905,133415058,Directed,52897,,1
1304108141752315905,825174189162246144,Directed,52898,,1
1304108141752315905,978453592561672192,Directed,52899,,1
837022921172389894,715553633337737216,Directed,52909,,1
841781617282674689,10228272,Directed,52911,,1
841781617282674689,212297066,Directed,52912,,1
841781617282674689,433742667,Directed,52913,,2
841781617282674689,540830530,Directed,52914,,4
841781617282674689,4837861482,Directed,52917,,1
841781617282674689,841781617282674689,Directed,52918,,1
841781617282674689,725445697382809600,Directed,52919,,1
966329753719529472,161082811,Directed,52920,,1
966329753719529472,250065028,Directed,52921,,1
720776561230802944,331195870,Directed,52933,,1
1301538860405579776,58073253,Directed,52935,,1
1301538860405579776,152778171,Directed,52936,,2
1301538860405579776,2977527809,Directed,52937,,1
1301538860405579776,1070512911364149248,Directed,52938,,2
1301538860405579776,822902501645041664,Directed,52939,,1
816970398126501888,15468474,Directed,52941,,1
816970398126501888,531033226,Directed,52942,,2
816970398126501888,1488375698,Directed,52943,,1
1301645635720863749,58073253,Directed,52946,,1
1301645635720863749,152778171,Directed,52947,,3
1301645635720863749,822902501645041664,Directed,52948,,2
1301645635720863749,1070512911364149248,Directed,52949,,3
1301637643642580992,58073253,Directed,52950,,1
1301637643642580992,152778171,Directed,52951,,2
1301637643642580992,822902501645041664,Directed,52952,,1
1301637643642580992,1070512911364149248,Directed,52953,,2
1301539523239784449,58073253,Directed,52954,,1
1301539523239784449,152778171,Directed,52955,,2
1301539523239784449,822902501645041664,Directed,52956,,1
1301539523239784449,1070512911364149248,Directed,52957,,2
1179574164992266240,58073253,Directed,52958,,2
1179574164992266240,152778171,Directed,52959,,3
1179574164992266240,822902501645041664,Directed,52960,,1
1179574164992266240,1070512911364149248,Directed,52961,,1
1026658483406422016,58073253,Directed,52966,,1
1026658483406422016,152778171,Directed,52967,,1
1026658483406422016,1070512911364149248,Directed,52968,,1
1013735388593229824,58073253,Directed,52972,,1
1013735388593229824,167142337,Directed,52973,,1
1013735388593229824,1434359630,Directed,52974,,2
1013735388593229824,905470522602938373,Directed,52975,,1
1013735388593229824,911193053641273344,Directed,52976,,4
1013735388593229824,818132133776592898,Directed,52977,,2
1145769738733334538,152778171,Directed,52978,,2
1145769738733334538,822902501645041664,Directed,52979,,1
1145769738733334538,1070512911364149248,Directed,52980,,2
1307276675214958592,275583016,Directed,52983,,1
1307276675214958592,1587053922,Directed,52984,,2
1307276675214958592,2957474806,Directed,52985,,1
1307276675214958592,1213877104657354757,Directed,52986,,1
1102974261793300481,507687735,Directed,52987,,1
1102974261793300481,1434359630,Directed,52988,,1
1102974261793300481,3068624261,Directed,52989,,2
1102974261793300481,725445697382809600,Directed,52990,,2
1224721146605637633,58073253,Directed,52991,,1
1224721146605637633,152778171,Directed,52992,,4
1224721146605637633,1070512911364149248,Directed,52993,,2
1224721146605637633,822902501645041664,Directed,52994,,1
1224721146605637633,1026589695478771712,Directed,52995,,1
1093514846719627264,44046272,Directed,52996,,1
1093514846719627264,58073253,Directed,52997,,1
1093514846719627264,152778171,Directed,52998,,2
1093514846719627264,822902501645041664,Directed,53000,,2
1093514846719627264,1070512911364149248,Directed,53001,,1
4843916997,34998963,Directed,53008,,1
4843916997,48149362,Directed,53009,,1
4843916997,82409699,Directed,53010,,1
4843916997,89746885,Directed,53011,,1
4843916997,233443807,Directed,53012,,1
4843916997,331064775,Directed,53013,,3
4843916997,939917215079550976,Directed,53014,,1
4843916997,1153228268532830211,Directed,53015,,1
1105900802273656834,921355475777617920,Directed,53016,,1
1105900802273656834,1116764693115428865,Directed,53017,,1
953985170629066752,98636576,Directed,53027,,3
953985170629066752,346130719,Directed,53028,,1
953985170629066752,1071738924,Directed,53029,,2
953985170629066752,735059281494544384,Directed,53030,,1
953985170629066752,948178046045032448,Directed,53031,,1
953985170629066752,1119167012398194690,Directed,53032,,3
1116764693115428865,1105900802273656834,Directed,53038,,1
1116764693115428865,921355475777617920,Directed,53039,,1
921355475777617920,1116764693115428865,Directed,53041,,2
921355475777617920,1105900802273656834,Directed,53042,,1
921355475777617920,966406486766292992,Directed,53043,,1
1048208597841338368,15468474,Directed,53046,,1
1048208597841338368,82409699,Directed,53048,,1
1048208597841338368,331064775,Directed,53050,,2
1048208597841338368,2541879043,Directed,53052,,1
1048208597841338368,1042058069843296257,Directed,53053,,1
1124238252595142656,2847904055,Directed,53056,,1
1124238252595142656,978656265428701186,Directed,53057,,1
978656265428701186,331064775,Directed,53059,,1
978656265428701186,414496177,Directed,53060,,2
978656265428701186,4048650860,Directed,53061,,1
978656265428701186,944238703106494464,Directed,53062,,1
978656265428701186,978656265428701186,Directed,53063,,1
978656265428701186,751092352320667649,Directed,53064,,1
978656265428701186,4325976913,Directed,53065,,1
1189245689450110976,135828994,Directed,53078,,2
1189245689450110976,2841106119,Directed,53079,,1
1189245689450110976,977081431833894912,Directed,53080,,1
4871408776,823905,Directed,53082,,1
4871408776,1184797855044853765,Directed,53083,,1
4871408776,1232298369072148482,Directed,53084,,1
4871408776,999031882015789057,Directed,53085,,1
1248489341346709504,272280643,Directed,53090,,1
1248489341346709504,331064775,Directed,53091,,9
1248489341346709504,553177626,Directed,53092,,1
1248489341346709504,574030246,Directed,53093,,2
1329181648953470980,12725692,Directed,53101,,1
1329181648953470980,17025362,Directed,53103,,1
1145548724233543680,58073253,Directed,53106,,1
1145548724233543680,152778171,Directed,53107,,2
1145548724233543680,1026658483406422016,Directed,53108,,1
1145548724233543680,1070512911364149248,Directed,53109,,1
1303092496633921536,58073253,Directed,53113,,1
1303092496633921536,118224151,Directed,53114,,1
1303092496633921536,152778171,Directed,53115,,1
1303092496633921536,2188868180,Directed,53116,,1
1065576048883056641,14331818,Directed,53119,,1
1065576048883056641,20507551,Directed,53120,,1
1065576048883056641,33650538,Directed,53121,,2
1065576048883056641,39296194,Directed,53123,,1
1065576048883056641,55539822,Directed,53124,,1
1065576048883056641,65395760,Directed,53126,,5
1065576048883056641,73749456,Directed,53127,,2
1065576048883056641,103596787,Directed,53128,,1
1065576048883056641,164290943,Directed,53129,,3
1065576048883056641,331195870,Directed,53131,,1
1065576048883056641,1217118984,Directed,53132,,1
1065576048883056641,1434359630,Directed,53133,,1
1065576048883056641,3982698389,Directed,53134,,1
1065576048883056641,1150883865302589441,Directed,53140,,2
1065576048883056641,1237515474755375104,Directed,53141,,2
1065576048883056641,978453592561672192,Directed,53142,,2
1065576048883056641,1153612563483103232,Directed,53143,,1
1065576048883056641,1065576048883056641,Directed,53145,,1
858636077267136513,437837999,Directed,53149,,1
858636077267136513,529039861,Directed,53150,,1
858636077267136513,1488375698,Directed,53151,,1
932698067052191744,43379739,Directed,53155,,1
932698067052191744,60439734,Directed,53156,,2
932698067052191744,113469749,Directed,53157,,1
932698067052191744,267988806,Directed,53158,,1
932698067052191744,1434359630,Directed,53159,,3
932698067052191744,2422171706,Directed,53160,,2
932698067052191744,1081752531758395392,Directed,53161,,1
932698067052191744,932698067052191744,Directed,53162,,1
932698067052191744,733704319833346050,Directed,53163,,1
1111387660973756416,43379739,Directed,53165,,1
1324417356337131521,819369228,Directed,53175,,1
1324417356337131521,1202753815130394624,Directed,53176,,1
1101577699720601600,816258002,Directed,53183,,1
786873943298805760,148398438,Directed,53185,,1
786873943298805760,246412003,Directed,53186,,2
786873943298805760,254553602,Directed,53187,,1
786873943298805760,789503900,Directed,53188,,1
786873128089706496,148398438,Directed,53189,,2
786873128089706496,246412003,Directed,53190,,2
786873128089706496,254553602,Directed,53191,,1
786873128089706496,789503900,Directed,53192,,2
786873128089706496,786870268362944512,Directed,53193,,1
4852215574,15145256,Directed,53196,,1
4852215574,16571064,Directed,53197,,3
4852215574,39170141,Directed,53198,,1
4852215574,41371853,Directed,53199,,1
4852215574,93901769,Directed,53201,,1
4852215574,94265190,Directed,53202,,1
4852215574,574030246,Directed,53203,,1
4852215574,579936212,Directed,53204,,1
786875080592744448,148398438,Directed,53212,,1
786875080592744448,246412003,Directed,53213,,2
786875080592744448,254553602,Directed,53214,,1
786875080592744448,789503900,Directed,53215,,1
786874743521697792,148398438,Directed,53216,,1
786874743521697792,246412003,Directed,53217,,1
786874743521697792,254553602,Directed,53218,,1
786874743521697792,789503900,Directed,53219,,1
786874743521697792,786870268362944512,Directed,53220,,1
786870268362944512,148398438,Directed,53222,,1
786870268362944512,246412003,Directed,53223,,2
786870268362944512,254553602,Directed,53224,,1
786870268362944512,789503900,Directed,53225,,1
786870268362944512,1176099517,Directed,53226,,1
786870268362944512,716959739888971776,Directed,53227,,1
716959739888971776,148398438,Directed,53228,,2
716959739888971776,246412003,Directed,53229,,2
716959739888971776,254553602,Directed,53230,,1
716959739888971776,789503900,Directed,53231,,2
716959739888971776,786870268362944512,Directed,53232,,1
926428329598648321,148398438,Directed,53233,,1
926428329598648321,246412003,Directed,53234,,2
926428329598648321,254553602,Directed,53235,,1
926428329598648321,789503900,Directed,53236,,1
789044827874787328,148398438,Directed,53237,,1
789044827874787328,246412003,Directed,53238,,2
789044827874787328,254553602,Directed,53239,,1
789044827874787328,789503900,Directed,53240,,1
712642114681704448,2526751470,Directed,53256,,1
712642114681704448,712642114681704448,Directed,53257,,1
1275899320311611392,1297742372407738371,Directed,53267,,1
1297742372407738371,1275899320311611392,Directed,53269,,1
958733805497540608,26726848,Directed,53272,,1
958733805497540608,38722156,Directed,53273,,1
958733805497540608,195100950,Directed,53274,,1
958733805497540608,200770882,Directed,53275,,2
958733805497540608,224631899,Directed,53277,,1
958733805497540608,248631775,Directed,53279,,4
958733805497540608,384212402,Directed,53280,,2
958733805497540608,561850028,Directed,53281,,1
958733805497540608,749522000,Directed,53283,,1
958733805497540608,1684181748,Directed,53284,,1
958733805497540608,2325856560,Directed,53285,,1
958733805497540608,2422171706,Directed,53286,,1
958733805497540608,2938341550,Directed,53287,,4
958733805497540608,3568118183,Directed,53288,,2
958733805497540608,994941054729285632,Directed,53289,,2
958733805497540608,1090944524522803200,Directed,53290,,1
958733805497540608,905213155659456512,Directed,53291,,2
958733805497540608,829749537233330176,Directed,53293,,2
958733805497540608,1025711423970848768,Directed,53294,,1
958733805497540608,704613732614344704,Directed,53295,,1
1300444429732532225,39765594,Directed,53301,,1
1300444429732532225,97260223,Directed,53302,,1
1300444429732532225,384550829,Directed,53303,,1
